CAS,化学物質名,期間種別,毒性種別,影響内容,毒性値,暴露時間（日）,信頼性ランク,生物種,栄養段階,生物分類,参照元,参照元ID,コメント,AISTコメント,生息区分,試験媒体,試験データ区分,毒性値タイプ,毒性値イオン,環境省初期評価信頼性標識,環境省農薬基準信頼性標識,クリミッシュコード,米国農薬基準信頼性標識
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,EC50,中毒,28,4,,トクビレ科の一種(Agonus cataphractus),魚類,Fish,ECOTOX,14212,"50-100 MM, 2-8 G",,水生,海水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,EC50,中毒,42,4,,トクビレ科の一種(Agonus cataphractus),魚類,Fish,ECOTOX,14211,"50-100 MM, 2-8 G",,水生,海水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,EC50,中毒,44,4,,トクビレ科の一種(Agonus cataphractus),魚類,Fish,ECOTOX,8055,"50-100 MM, 2-8 G",,水生,海水,,T,,,,,
7783-20-2,AMMONIUM SULPHATE,急性,EC50,死亡,0.068,1,2,タイセイヨウサケ(Salmo salar),魚類,魚類,EAT,2202,,,水生,淡水,,,,,,,
7783-20-2,AMMONIUM SULPHATE,急性,EC50,死亡,0.097,1,2,タイセイヨウサケ(Salmo salar),魚類,魚類,EAT,2203,,,水生,淡水,,,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.028,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116521,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.029,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116532,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.03,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116531,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.034,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116522,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.041,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116524,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.048,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116523,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.068,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,226510,,,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.068,4,,カラフトマス(Oncorhynchus gorbuscha),魚類,Fish,ECOTOX,67116,LATE,,水生,淡水,,U,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.071,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116533,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.073,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116525,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.078,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116526,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.079,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116534,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.085,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116528,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.097,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,226511,7-9 IN LENGTH,,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.097,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116527,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.106,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116530,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.116,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116529,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.141,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116535,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.15,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,91450,0.5-3.0 G,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.151,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116536,4.8-9.2 CM,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.24,2,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,151837,"430 G, 36 CM",,水生,海水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.3,4,,コイ科の一種(Alburnus alburnus),魚類,Fish,ECOTOX,11924,8 CM,,水生,海水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.34,2,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,151836,"430 G, 36 CM",,水生,海水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.39,4,,レッドドラム(Sciaenops ocellatus),魚類,Fish,ECOTOX,67333,,,水生,海水,,U,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.764,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79386,"1.8 G, 5.9 CM",,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,0.921,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79387,"2.1 G, 6.2 CM",,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1.16,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,76303,16.1 G,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1.257,2,,バルブス属の一種(Barbus guganio),魚類,Fish,ECOTOX,34463,4.5 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1.303,1,,バルブス属の一種(Barbus guganio),魚類,Fish,ECOTOX,34462,4.5 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1.75,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,76302,16.1 G,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,2.24,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,76300,16.1 G,,水生,淡水,,U,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3.58,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,226513,,毒性値は>,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3.58,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,226514,,毒性値は>,水生,淡水,,U,NH3,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,6.6,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,91450,0.5-3.0 G,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,36.7,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79386,"1.8 G, 5.9 CM",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,39.2,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79387,"2.1 G, 6.2 CM",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,58.6,2,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,151837,"430 G, 36 CM",,水生,海水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,59.4,2,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,151836,"430 G, 36 CM",,水生,海水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,75.5,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,131272,15.01 G,,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,89.3,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,131271,15.01 G,,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,100,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,2058878,,毒性値は>,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,123,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116531,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,126,4,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,103572,"244 CM, 239 MG, GRAVID FEMALE",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,133,1,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,103569,"244 CM, 239 MG, GRAVID FEMALE",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,133,2,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,103570,"244 CM, 239 MG, GRAVID FEMALE",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,133,3,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,103571,"244 CM, 239 MG, GRAVID FEMALE",,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,133.9,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116532,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,140,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2032442,,,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,171.3,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116533,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,175,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,131270,15.01 G,,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,214.4,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116534,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,230.6,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116535,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,248.3,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116536,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,250,4,,コイ科の一種(Alburnus alburnus),魚類,Fish,ECOTOX,11924,8 CM,,水生,海水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,297.2,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116521,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,330,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,131269,15.01 G,,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,341.1,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116522,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,356.1,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116530,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,373,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116529,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,400,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116524,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,403.5,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116528,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,451.5,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116527,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,491.7,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116523,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,581.5,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116525,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,587.6,4,,タイセイヨウサケ(Salmo salar),魚類,Fish,ECOTOX,116526,4.8-9.2 CM,,水生,淡水,,T,N,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1150,2,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,171202,13 G,,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1150,2,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,172385,"12 G, 10 CM",,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1290,4,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2063637,,,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1400,2,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2063631,,,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,1530,1,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2063629,,,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,2000,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,181380,"20-23 CM, 45-50 G",,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,2000,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,182860,"16-18 CM, 35-40 G",,水生,淡水,,T,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3531.7,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9601,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3652.6,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34857,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3748.8,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34860,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3760.8,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9597,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3852.1,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9604,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3865.9,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,62254,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,3880.7,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,15939,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4000,4,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,53188,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4251.9,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9602,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4438.1,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34858,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4468.7,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34861,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4537.9,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9605,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4576.1,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,62255,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4612.9,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,62258,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4679.2,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9603,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4727.3,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34859,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4737.8,3,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9598,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4781.2,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,34862,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,4917.8,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,9599,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,5005.2,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,62256,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,5106.2,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,62257,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,5997.3,2,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,53186,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-20-2,Sulfuric acid ammonium salt (1:2),急性,LC50,生存,9414.1,1,,ヘテロプネウステス科の一種(Heteropneustes fossilis),魚類,Fish,ECOTOX,53187,"16 CM, 34 G",,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,0.12,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,91674,2.0-2.9 G,,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,0.636,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78856,"1.7 G, 5.8 CM",,水生,淡水,,U,NH3,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,0.694,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78857,"2.1 G, 6.2 CM",,水生,淡水,,U,NH3,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,26.5,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78856,"1.7 G, 5.8 CM",,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,27,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78857,"2.1 G, 6.2 CM",,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,33,3,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,32752,0.23 G,,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,33,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,32753,0.23 G,,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,36,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,32751,0.23 G,,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,48,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,32750,0.23 G,,水生,淡水,,T,N,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,85,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,83913,129 MM,,水生,淡水,,T,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,115,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227297,0.7 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,252,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,83912,129 MM,,水生,淡水,,T,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,298,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227296,0.7 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,655,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227301,6.5 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,970,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227300,6.5 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,1610,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227295,0.7 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,1665,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227299,6.5 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,1700,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227294,0.7 G,,水生,淡水,,F,,,,,
7783-28-0,"Phosphoric acid, Diammonium salt",急性,LC50,生存,1875,4,,コイ科の一種(Cirrhinus mrigala),魚類,Fish,ECOTOX,227298,6.5 G,,水生,淡水,,F,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,0.3,4,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141282,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,1.3,3,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141281,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,6.8,4,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141278,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,7.7,2,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141280,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,24,3,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141277,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,49.5,2,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141276,,,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,1000,1,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141275,,毒性値は>,水生,海水,,T,,,,,
7783-36-0,"Sulfuric acid, Dimercury (1+) salt",急性,LC50,生存,1000,1,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,141279,,毒性値は>,水生,海水,,T,,,,,
7783-90-6,Silver chloride,,LC50,生存,1.095,28,,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,ECOTOX,236862,EARLY ORGANOGENESIS,,水生,海水,,T,Ag,,,,
7783-90-6,Silver chloride,,LC50,生存,12,10,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,28561,,毒性値は>,水生,淡水,,T,Ag,,,,
